DATE EVENT;X;Y;EVENT;VALUE1;VALUE2;CELL_ID;COMMENT;date ajout;resp. ajout
01/06/2025;0;0;current;;;;107;07/10/2024;JLF
15/06/2025;0;0;chlorophyll;;;;108;02/04/2025;JLF
01/07/2025;0;0;current;;;;109;07/10/2024;JLF
01/07/2025;0;0;compute_energy;;;;18;03/04/2025;JLF
15/07/2025;0;0;chlorophyll;;;;110;02/04/2025;JLF
01/08/2025;0;0;current;;;;111;07/10/2024;JLF
15/08/2025;0;0;chlorophyll;;;;112;02/04/2025;JLF
01/09/2025;0;0;current;;;;113;07/10/2024;JLF
15/09/2025;0;0;chlorophyll;;;;114;02/04/2025;JLF
01/10/2025;0;0;current;;;;115;07/10/2024;JLF
01/10/2025;0;0;compute_energy;;;;19;03/04/2025;JLF
15/10/2025;0;0;chlorophyll;;;;116;02/04/2025;JLF
01/11/2025;0;0;current;;;;117;07/10/2024;JLF
15/11/2025;0;0;chlorophyll;;;;118;02/04/2025;JLF
01/12/2025;0;0;current;;;;119;07/10/2024;JLF
15/12/2025;0;0;chlorophyll;;;;120;02/04/2025;JLF
01/01/2026;0;0;current;;;;121;07/10/2024;JLF
01/01/2026;0;0;compute_energy;;;;20;03/04/2025;JLF
15/01/2026;0;0;chlorophyll;;;;122;02/04/2025;JLF
01/02/2026;0;0;current;;;;123;07/10/2024;JLF
15/02/2026;0;0;chlorophyll;;;;124;02/04/2025;JLF
01/03/2026;0;0;current;;;;125;07/10/2024;JLF
15/03/2026;0;0;chlorophyll;;;;126;02/04/2025;JLF
01/04/2026;0;0;current;;;;127;07/10/2024;JLF
01/04/2026;0;0;compute_energy;;;;21;03/04/2025;JLF
15/04/2026;0;0;chlorophyll;;;;128;02/04/2025;JLF
01/05/2026;0;0;current;;;;129;07/10/2024;JLF
15/05/2026;0;0;chlorophyll;;;;130;02/04/2025;JLF
01/06/2026;0;0;current;;;;131;07/10/2024;JLF
15/06/2026;0;0;chlorophyll;;;;132;02/04/2025;JLF
01/07/2026;0;0;current;;;;133;07/10/2024;JLF
01/07/2026;0;0;compute_energy;;;;22;03/04/2025;JLF
15/07/2026;0;0;chlorophyll;;;;134;02/04/2025;JLF
01/08/2026;0;0;current;;;;135;07/10/2024;JLF
15/08/2026;0;0;chlorophyll;;;;136;02/04/2025;JLF
01/09/2026;0;0;current;;;;137;07/10/2024;JLF
15/09/2026;0;0;chlorophyll;;;;138;02/04/2025;JLF
01/10/2026;0;0;current;;;;139;07/10/2024;JLF
01/10/2026;0;0;compute_energy;;;;23;03/04/2025;JLF
15/10/2026;0;0;chlorophyll;;;;140;02/04/2025;JLF
01/11/2026;0;0;current;;;;141;07/10/2024;JLF
15/11/2026;0;0;chlorophyll;;;;142;02/04/2025;JLF
01/12/2026;0;0;current;;;;143;07/10/2024;JLF
15/12/2026;0;0;chlorophyll;;;;144;02/04/2025;JLF
01/01/2027;0;0;current;;;;145;24/10/2024;JLF
01/01/2027;0;0;compute_energy;;;;24;03/04/2025;JLF
15/01/2027;0;0;chlorophyll;;;;146;02/04/2025;JLF
01/02/2027;0;0;current;;;;147;24/10/2024;JLF
15/02/2027;0;0;chlorophyll;;;;148;02/04/2025;JLF
01/03/2027;0;0;current;;;;149;24/10/2024;JLF
15/03/2027;0;0;chlorophyll;;;;150;02/04/2025;JLF
01/04/2027;0;0;current;;;;151;24/10/2024;JLF
01/04/2027;0;0;compute_energy;;;;25;03/04/2025;JLF
15/04/2027;0;0;chlorophyll;;;;152;02/04/2025;JLF
01/05/2027;0;0;current;;;;153;24/10/2024;JLF
15/05/2027;0;0;chlorophyll;;;;154;02/04/2025;JLF
01/06/2027;0;0;current;;;;155;24/10/2024;JLF
15/06/2027;0;0;chlorophyll;;;;156;02/04/2025;JLF
01/07/2027;0;0;current;;;;157;24/10/2024;JLF
01/07/2027;0;0;compute_energy;;;;26;03/04/2025;JLF
15/07/2027;0;0;chlorophyll;;;;158;02/04/2025;JLF
01/08/2027;0;0;current;;;;159;24/10/2024;JLF
15/08/2027;0;0;chlorophyll;;;;160;02/04/2025;JLF
01/09/2027;0;0;current;;;;161;24/10/2024;JLF
15/09/2027;0;0;chlorophyll;;;;162;02/04/2025;JLF
01/10/2027;0;0;current;;;;163;24/10/2024;JLF
01/10/2027;0;0;compute_energy;;;;27;03/04/2025;JLF
15/10/2027;0;0;chlorophyll;;;;164;02/04/2025;JLF
01/11/2027;0;0;current;;;;165;24/10/2024;JLF
15/11/2027;0;0;chlorophyll;;;;166;02/04/2025;JLF
01/12/2027;0;0;current;;;;167;24/10/2024;JLF
15/12/2027;0;0;chlorophyll;;;;168;02/04/2025;JLF
01/01/2028;0;0;current;;;;169;24/10/2024;JLF
01/01/2028;0;0;compute_energy;;;;28;03/04/2025;JLF
15/01/2028;0;0;chlorophyll;;;;170;02/04/2025;JLF
01/02/2028;0;0;current;;;;171;24/10/2024;JLF
15/02/2028;0;0;chlorophyll;;;;172;02/04/2025;JLF
01/03/2028;0;0;current;;;;173;24/10/2024;JLF
15/03/2028;0;0;chlorophyll;;;;174;02/04/2025;JLF
01/04/2028;0;0;current;;;;175;24/10/2024;JLF
01/04/2028;0;0;compute_energy;;;;29;03/04/2025;JLF
15/04/2028;0;0;chlorophyll;;;;176;02/04/2025;JLF
01/05/2028;0;0;current;;;;177;24/10/2024;JLF
15/05/2028;0;0;chlorophyll;;;;178;02/04/2025;JLF
01/06/2028;0;0;current;;;;179;24/10/2024;JLF
15/06/2028;0;0;chlorophyll;;;;180;02/04/2025;JLF
01/07/2028;0;0;current;;;;181;24/10/2024;JLF
01/07/2028;0;0;compute_energy;;;;30;03/04/2025;JLF
15/07/2028;0;0;chlorophyll;;;;182;02/04/2025;JLF
01/08/2028;0;0;current;;;;183;24/10/2024;JLF
