date;time;ID;X;Y
19/09/2021;06:39;2007-24639;168.1119995;-23.43600082
19/09/2021;17:52;2007-24639;168.1940002;-23.54100037
20/09/2021;06:04;2007-24639;168.1710053;-23.77400017
20/09/2021;06:18;2007-24639;167.4320068;-23.88999939
20/09/2021;15:37;2007-24639;168.0859985;-23.42700005
20/09/2021;17:28;2007-24639;168.0839996;-23.46199989
21/09/2021;15:43;2007-24639;168.0720062;-23.37299919
21/09/2021;16:59;2007-24639;167.8390045;-23.125
21/09/2021;17:01;2007-24639;168.0769959;-23.32699966
21/09/2021;18:43;2007-24639;168.0540009;-23.29100037
24/09/2021;06:23;2007-24639;165.8630066;-24.25099945
25/09/2021;05:55;2007-24639;170.0279999;-24.02499962
25/09/2021;16:20;2007-24639;170.6060028;-24.38100052
25/09/2021;17:09;2007-24639;170.6809998;-24.42300034
26/09/2021;16:04;2007-24639;-177.2680054;-27.13999939
26/09/2021;16:43;2007-24639;171.8580017;-24.7140007
27/09/2021;04:40;2007-24639;172.4929962;-24.56599998
27/09/2021;06:15;2007-24639;172.529007;-24.57299995
27/09/2021;06:50;2007-24639;172.5209961;-24.58799934
27/09/2021;15:51;2007-24639;173.0119934;-24.47699928
27/09/2021;16:20;2007-24639;173.0310059;-24.46699905
27/09/2021;20:42;2007-24639;173.279007;-24.50799942
28/09/2021;04:49;2007-24639;173.848999;-24.68300056
28/09/2021;15:37;2007-24639;-168.2769928;-28.59900093
28/09/2021;15:54;2007-24639;174.2969971;-24.87400055
28/09/2021;17:33;2007-24639;174.5;-24.94499969
29/09/2021;04:14;2007-24639;174.9730072;-25.13400078
29/09/2021;15:26;2007-24639;175.5319977;-25.00699997
29/09/2021;17:11;2007-24639;175.6790009;-24.98399925
30/09/2021;04:00;2007-24639;176.25;-25.22200012
30/09/2021;05:42;2007-24639;177.0449982;-24.72100067
30/09/2021;16:56;2007-24639;176.9100037;-25.12199974
01/10/2021;16:24;2007-24639;178.0729981;-25.44499969
03/10/2021;03:24;2007-24639;-179.9320068;-26.6439991
03/10/2021;04:25;2007-24639;-179.8379974;-26.66399956
04/10/2021;04:50;2007-24639;-179.2749939;-27.90200043
04/10/2021;08:46;2007-24639;-179.048996;-28.04000092
04/10/2021;16:11;2007-24639;-178.826004;-28.24500084
04/10/2021;16:52;2007-24639;179.0070038;-27.81999969
05/10/2021;04:44;2007-24639;-178.1790009;-28.80999947
05/10/2021;05:20;2007-24639;-178.4720001;-28.96199989
05/10/2021;16:04;2007-24639;-177.8009949;-29.25200081
06/10/2021;04:51;2007-24639;-177.996994;-29.34900093
06/10/2021;20:44;2007-24639;-177.977005;-29.27599907
07/10/2021;06:08;2007-24639;-177.9420013;-29.34600067
08/10/2021;04:03;2007-24639;-178.0700073;-29.39599991
08/10/2021;04:04;2007-24639;-178.0440064;-29.37800026
08/10/2021;05:40;2007-24639;-178.1239929;-29.45999908
08/10/2021;15:23;2007-24639;-177.9900055;-29.52599907
08/10/2021;17:00;2007-24639;-178.0429993;-29.54899979
08/10/2021;20:17;2007-24639;-178.0249939;-29.56999969
09/10/2021;16:37;2007-24639;-178.154007;-29.57600021
09/10/2021;19:57;2007-24639;-178.1499939;-29.69499969
02/01/2021;01:16;2012-87761;-164.436;-61.764
02/01/2021;02:55;2012-87761;-164.357;-61.802
02/01/2021;03:46;2012-87761;-164.319;-61.77
02/01/2021;07:08;2012-87761;-164.375;-61.761
02/01/2021;07:28;2012-87761;-164.321;-61.748
02/01/2021;07:39;2012-87761;-164.374;-61.788
02/01/2021;08:30;2012-87761;-164.366;-61.784
02/01/2021;09:13;2012-87761;-164.343;-61.789
02/01/2021;09:13;2012-87761;-164.361;-61.785
02/01/2021;09:33;2012-87761;-164.347;-61.786
02/01/2021;10:04;2012-87761;-164.38;-61.79
02/01/2021;10:05;2012-87761;-164.382;-61.79
02/01/2021;13:20;2012-87761;-164.299;-61.792
02/01/2021;13:38;2012-87761;-164.373;-61.784
02/01/2021;15:18;2012-87761;-164.365;-61.8
02/01/2021;15:54;2012-87761;-164.369;-61.804
02/01/2021;19:11;2012-87761;-164.383;-61.805
02/01/2021;19:14;2012-87761;-164.231;-61.924
02/01/2021;20:43;2012-87761;-164.185;-61.973
02/01/2021;20:51;2012-87761;-164.176;-61.986
04/01/2021;02:33;2012-87761;-163.407;-62.559
04/01/2021;03:03;2012-87761;-164.349;-62.762
04/01/2021;07:41;2012-87761;-164.288;-62.794
04/01/2021;07:58;2012-87761;-164.307;-62.781
04/01/2021;08:04;2012-87761;-164.328;-62.807
04/01/2021;08:28;2012-87761;-164.188;-62.806
04/01/2021;08:47;2012-87761;-164.178;-62.822
04/01/2021;09:18;2012-87761;-164.168;-62.843
04/01/2021;13:27;2012-87761;-164.067;-62.902
04/01/2021;13:50;2012-87761;-164.061;-62.905
04/01/2021;14:13;2012-87761;-164.055;-62.921
04/01/2021;14:33;2012-87761;-164.019;-62.913
04/01/2021;14:41;2012-87761;-163.983;-62.974
04/01/2021;15:55;2012-87761;-163.885;-63.025
04/01/2021;19:16;2012-87761;-163.706;-63.087
04/01/2021;20:04;2012-87761;-163.721;-63.085
04/01/2021;21:42;2012-87761;-163.636;-63.13
06/01/2021;02:14;2012-87761;-163.087;-62.95
06/01/2021;02:42;2012-87761;-163.07;-62.957
06/01/2021;03:49;2012-87761;-163.168;-62.948
06/01/2021;07:09;2012-87761;-163.104;-62.979
06/01/2021;07:10;2012-87761;-163.137;-62.942
06/01/2021;07:38;2012-87761;-163.128;-62.917
06/01/2021;07:49;2012-87761;-163.087;-62.926
06/01/2021;08:29;2012-87761;-163.117;-62.928
06/01/2021;08:35;2012-87761;-163.1;-62.923
06/01/2021;08:46;2012-87761;-163.116;-62.93
06/01/2021;08:49;2012-87761;-163.072;-62.932
06/01/2021;09:25;2012-87761;-163.058;-62.927
06/01/2021;10:03;2012-87761;-163.122;-62.934
06/01/2021;13:27;2012-87761;-163.058;-62.929
06/01/2021;13:29;2012-87761;-163.06;-62.934
06/01/2021;13:40;2012-87761;-163.03;-62.965
06/01/2021;13:53;2012-87761;-163.051;-62.944
06/01/2021;14:23;2012-87761;-162.964;-62.986
06/01/2021;15:04;2012-87761;-163.044;-62.943
06/01/2021;15:05;2012-87761;-163.001;-62.961
06/01/2021;15:19;2012-87761;-162.873;-62.957
06/01/2021;16:03;2012-87761;-162.821;-62.932
06/01/2021;19:20;2012-87761;-162.872;-62.868
06/01/2021;20:06;2012-87761;-162.989;-62.885
08/01/2021;01:55;2012-87761;-162.702;-62.804
08/01/2021;02:14;2012-87761;-162.708;-62.817
08/01/2021;03:03;2012-87761;-162.715;-62.813
08/01/2021;03:33;2012-87761;-162.721;-62.813
08/01/2021;04:00;2012-87761;-162.724;-62.811
08/01/2021;07:06;2012-87761;-162.879;-62.8
08/01/2021;07:47;2012-87761;-162.899;-62.795
08/01/2021;08:03;2012-87761;-162.838;-62.769
08/01/2021;08:47;2012-87761;-162.928;-62.789
08/01/2021;09:22;2012-87761;-162.892;-62.768
08/01/2021;09:40;2012-87761;-162.923;-62.76
08/01/2021;13:56;2012-87761;-162.972;-62.716
08/01/2021;14:32;2012-87761;-162.958;-62.726
08/01/2021;15:40;2012-87761;-162.925;-62.705
08/01/2021;15:56;2012-87761;-162.888;-62.735
08/01/2021;19:18;2012-87761;-162.891;-62.719
08/01/2021;19:40;2012-87761;-162.924;-62.7
08/01/2021;20:21;2012-87761;-162.772;-62.748
10/01/2021;01:30;2012-87761;-163.25;-62.396
10/01/2021;01:55;2012-87761;-163.016;-62.65
10/01/2021;03:34;2012-87761;-162.804;-62.299
10/01/2021;03:50;2012-87761;-162.793;-62.422
10/01/2021;07:12;2012-87761;-162.66;-62.446
10/01/2021;07:38;2012-87761;-162.79;-62.312
10/01/2021;08:06;2012-87761;-162.778;-62.31
10/01/2021;09:47;2012-87761;-162.752;-62.298
10/01/2021;09:49;2012-87761;-162.721;-62.286
10/01/2021;13:08;2012-87761;-162.662;-62.284
10/01/2021;13:34;2012-87761;-162.826;-62.313
10/01/2021;13:45;2012-87761;-162.756;-62.338
10/01/2021;15:12;2012-87761;-162.76;-62.365
10/01/2021;15:22;2012-87761;-162.766;-62.361
10/01/2021;15:57;2012-87761;-162.755;-62.364
10/01/2021;19:40;2012-87761;-162.702;-62.187
10/01/2021;21:21;2012-87761;-162.704;-62.184
12/01/2021;01:08;2012-87761;-164.913;-63.318
12/01/2021;01:31;2012-87761;-163.232;-63.011
12/01/2021;02:54;2012-87761;-161.518;-62.856
12/01/2021;03:04;2012-87761;-162.37;-63.058
12/01/2021;03:14;2012-87761;-162.324;-63.063
12/01/2021;07:23;2012-87761;-161.433;-63.059
12/01/2021;08:58;2012-87761;-161.039;-63.059
12/01/2021;08:58;2012-87761;-161.306;-62.917
12/01/2021;13:13;2012-87761;-160.461;-63.061
12/01/2021;14:23;2012-87761;-160.679;-63.008
12/01/2021;14:57;2012-87761;-160.652;-63.036
12/01/2021;15:37;2012-87761;-160.588;-63.062
12/01/2021;16:04;2012-87761;-160.664;-63.062
12/01/2021;20:33;2012-87761;-160.635;-63.136
12/01/2021;20:38;2012-87761;-160.695;-63.363
14/01/2021;01:09;2012-87761;-160.196;-63.268
14/01/2021;02:29;2012-87761;-159.885;-63.243
14/01/2021;02:56;2012-87761;-159.969;-63.282
14/01/2021;03:52;2012-87761;-159.819;-63.299
14/01/2021;07:17;2012-87761;-160.01;-63.271
14/01/2021;08:22;2012-87761;-159.99;-63.281
14/01/2021;08:31;2012-87761;-159.884;-63.278
14/01/2021;08:43;2012-87761;-159.872;-63.28
14/01/2021;09:32;2012-87761;-159.807;-63.293
14/01/2021;10:01;2012-87761;-159.797;-63.28
14/01/2021;13:46;2012-87761;-160.097;-63.254
14/01/2021;14:35;2012-87761;-160.018;-63.176
14/01/2021;15:18;2012-87761;-160.003;-63.197
14/01/2021;15:28;2012-87761;-159.976;-63.178
14/01/2021;19:53;2012-87761;-159.858;-63.033
14/01/2021;20:08;2012-87761;-159.859;-63.043
16/01/2021;02:07;2012-87761;-161.526;-63.412
16/01/2021;02:30;2012-87761;-161.147;-63.399
16/01/2021;07:41;2012-87761;-161.188;-63.932
16/01/2021;07:55;2012-87761;-161.165;-63.924
16/01/2021;08:06;2012-87761;-161.108;-63.944
16/01/2021;09:09;2012-87761;-161.108;-63.958
16/01/2021;09:35;2012-87761;-161.148;-63.969
16/01/2021;09:40;2012-87761;-161.106;-63.957
16/01/2021;09:44;2012-87761;-161.097;-63.945
16/01/2021;13:08;2012-87761;-161.084;-63.988
16/01/2021;14:06;2012-87761;-160.995;-64.014
16/01/2021;14:26;2012-87761;-161.045;-64.012
16/01/2021;14:39;2012-87761;-160.992;-64.028
16/01/2021;14:45;2012-87761;-160.992;-64.028
16/01/2021;16:03;2012-87761;-160.921;-64.054
16/01/2021;19:12;2012-87761;-160.724;-64.176
16/01/2021;19:47;2012-87761;-160.797;-64.185
16/01/2021;20:56;2012-87761;-161.181;-64.207
29/09/2021;03:19;2012-87761;167.015;-21.037
29/09/2021;07:31;2012-87761;167.024;-21.059
29/09/2021;07:50;2012-87761;167.194;-21.09
29/09/2021;08:48;2012-87761;167.019;-21.027
29/09/2021;09:31;2012-87761;167.261;-21.101
29/09/2021;13:57;2012-87761;167.274;-21.089
29/09/2021;14:34;2012-87761;167.419;-21.177
29/09/2021;15:36;2012-87761;167.429;-21.182
29/09/2021;21:32;2012-87761;167.554;-21.386
29/09/2021;21:39;2012-87761;167.695;-21.334
30/09/2021;01:29;2012-87761;167.803;-21.408
30/09/2021;03:08;2012-87761;167.807;-21.465
30/09/2021;07:06;2012-87761;167.893;-21.575
30/09/2021;07:22;2012-87761;167.894;-21.577
30/09/2021;08:18;2012-87761;167.911;-21.603
30/09/2021;09:08;2012-87761;167.943;-21.635
30/09/2021;09:56;2012-87761;167.945;-21.64
30/09/2021;13:42;2012-87761;168.037;-21.706
30/09/2021;14:28;2012-87761;168.127;-21.623
30/09/2021;15:22;2012-87761;168.181;-21.619
30/09/2021;20:22;2012-87761;168.483;-21.587
01/10/2021;02:54;2012-87761;168.561;-21.721
01/10/2021;03:58;2012-87761;168.292;-21.795
01/10/2021;09:46;2012-87761;168.451;-22.002
01/10/2021;09:50;2012-87761;168.597;-21.971
01/10/2021;14:11;2012-87761;168.625;-22.063
01/10/2021;15:12;2012-87761;168.639;-22.045
01/10/2021;19:58;2012-87761;168.628;-22.091
01/10/2021;21:08;2012-87761;168.663;-22.08
02/10/2021;01:10;2012-87761;168.731;-22.179
02/10/2021;02:47;2012-87761;168.649;-22.233
02/10/2021;03:42;2012-87761;168.678;-22.363
02/10/2021;08:20;2012-87761;168.691;-22.345
02/10/2021;09:25;2012-87761;168.694;-22.331
02/10/2021;09:34;2012-87761;168.695;-22.331
02/10/2021;14:06;2012-87761;168.729;-22.41
02/10/2021;14:59;2012-87761;168.747;-22.346
02/10/2021;15:43;2012-87761;168.758;-22.351
02/10/2021;15:48;2012-87761;168.714;-22.347
02/10/2021;19:34;2012-87761;168.656;-22.306
02/10/2021;20:43;2012-87761;168.665;-22.31
03/10/2021;02:36;2012-87761;168.633;-22.225
03/10/2021;03:33;2012-87761;168.67;-22.207
03/10/2021;08:03;2012-87761;168.715;-22.153
03/10/2021;09:09;2012-87761;168.636;-22.031
03/10/2021;09:19;2012-87761;168.635;-22.03
03/10/2021;13:51;2012-87761;168.635;-22.039
03/10/2021;14:48;2012-87761;168.619;-22.047
03/10/2021;15:27;2012-87761;168.618;-22.044
03/10/2021;15:36;2012-87761;168.618;-22.043
03/10/2021;20:19;2012-87761;168.651;-22.007
03/10/2021;20:39;2012-87761;168.617;-21.95
03/10/2021;22:00;2012-87761;168.62;-21.942
04/10/2021;02:20;2012-87761;168.625;-21.908
04/10/2021;07:35;2012-87761;168.674;-21.997
04/10/2021;09:13;2012-87761;168.637;-21.996
04/10/2021;13:45;2012-87761;168.614;-22.018
04/10/2021;14:39;2012-87761;168.612;-22.021
04/10/2021;20:20;2012-87761;168.611;-22.024
04/10/2021;20:31;2012-87761;168.601;-22.024
04/10/2021;21:41;2012-87761;168.622;-22.042
04/10/2021;22:02;2012-87761;168.623;-22.042
05/10/2021;02:13;2012-87761;168.611;-22.056
05/10/2021;03:12;2012-87761;168.625;-22.038
05/10/2021;04:01;2012-87761;168.63;-22.039
05/10/2021;08:47;2012-87761;168.632;-22.05
05/10/2021;08:53;2012-87761;168.632;-22.05
05/10/2021;13:33;2012-87761;168.635;-22.02
05/10/2021;14:27;2012-87761;168.603;-22.042
05/10/2021;15:12;2012-87761;168.598;-22.049
05/10/2021;20:03;2012-87761;168.452;-22.02
05/10/2021;20:12;2012-87761;168.546;-22.107
05/10/2021;21:17;2012-87761;168.372;-22.173
06/10/2021;02:06;2012-87761;168.219;-22.294
06/10/2021;03:04;2012-87761;168.174;-22.316
06/10/2021;03:49;2012-87761;168.138;-22.333
06/10/2021;08:22;2012-87761;168.002;-22.45
06/10/2021;08:48;2012-87761;167.973;-22.508
06/10/2021;09:43;2012-87761;167.94;-22.491
06/10/2021;13:23;2012-87761;167.745;-22.61
06/10/2021;14:19;2012-87761;167.713;-22.651
06/10/2021;15:03;2012-87761;167.649;-22.68
06/10/2021;15:56;2012-87761;167.601;-22.708
06/10/2021;19:34;2012-87761;167.377;-22.819
06/10/2021;20:53;2012-87761;167.669;-22.676
06/10/2021;21:15;2012-87761;167.539;-22.767
06/10/2021;21:39;2012-87761;167.611;-22.771
07/10/2021;01:59;2012-87761;167.582;-22.775
07/10/2021;02:49;2012-87761;167.454;-22.874
07/10/2021;03:38;2012-87761;167.412;-22.904
07/10/2021;07:35;2012-87761;167.199;-23.033
07/10/2021;09:29;2012-87761;167.395;-22.895
07/10/2021;13:14;2012-87761;167.235;-22.866
07/10/2021;14:48;2012-87761;167.178;-22.908
07/10/2021;15:45;2012-87761;167.17;-22.941
07/10/2021;19:08;2012-87761;167.094;-23
07/10/2021;19:47;2012-87761;167.079;-23.018
07/10/2021;20:35;2012-87761;167.06;-23.037
07/10/2021;20:55;2012-87761;167.061;-23.049
07/10/2021;21:36;2012-87761;167.078;-23.035
08/10/2021;01:46;2012-87761;166.951;-23.259
08/10/2021;02:39;2012-87761;167.103;-23.301
08/10/2021;03:24;2012-87761;167.052;-23.344
08/10/2021;10:01;2012-87761;167.076;-23.626
08/10/2021;13:56;2012-87761;167.069;-23.777
08/10/2021;14:42;2012-87761;167.083;-23.778
08/10/2021;15:33;2012-87761;167.081;-23.816
08/10/2021;20:33;2012-87761;167.076;-23.987
08/10/2021;21:56;2012-87761;167.061;-24.083
09/10/2021;01:33;2012-87761;166.989;-24.313
09/10/2021;04:02;2012-87761;166.949;-24.469
09/10/2021;08:05;2012-87761;166.971;-24.35
09/10/2021;19:26;2012-87761;166.972;-24.347
09/10/2021;20:03;2012-87761;166.909;-24.501
10/10/2021;08:28;2012-87761;166.661;-24.907
10/10/2021;09:32;2012-87761;166.517;-24.936
10/10/2021;09:59;2012-87761;166.51;-24.935
10/10/2021;14:17;2012-87761;166.343;-25.044
10/10/2021;15:14;2012-87761;166.549;-24.908
10/10/2021;19:42;2012-87761;166.605;-24.969
10/10/2021;20:51;2012-87761;166.54;-24.996
10/10/2021;21:12;2012-87761;166.025;-24.98
10/10/2021;21:22;2012-87761;166.046;-24.982
11/10/2021;01:13;2012-87761;165.903;-25.15
11/10/2021;14:03;2012-87761;165.751;-25.309
11/10/2021;15:54;2012-87761;165.726;-25.327
11/10/2021;19:21;2012-87761;165.552;-25.386
11/10/2021;20:58;2012-87761;165.543;-25.527
12/10/2021;02:45;2012-87761;165.444;-25.701
12/10/2021;09:10;2012-87761;165.094;-26.013
12/10/2021;14:00;2012-87761;165.204;-26.361
12/10/2021;14:55;2012-87761;165.212;-26.389
12/10/2021;20:26;2012-87761;165.251;-26.599
13/10/2021;02:30;2012-87761;165.142;-26.767
13/10/2021;03:22;2012-87761;165.126;-26.778
13/10/2021;13:46;2012-87761;165.003;-27.148
13/10/2021;14:42;2012-87761;165.254;-26.96
13/10/2021;15:30;2012-87761;165.301;-26.943
13/10/2021;20:11;2012-87761;164.957;-27.493
13/10/2021;20:21;2012-87761;165.286;-27.261
13/10/2021;21:53;2012-87761;165.204;-27.356
13/10/2021;21:55;2012-87761;165.228;-27.37
14/10/2021;02:17;2012-87761;165.19;-27.532
14/10/2021;03:12;2012-87761;165.127;-27.471
14/10/2021;03:59;2012-87761;165.109;-27.481
14/10/2021;08:38;2012-87761;165.035;-27.627
14/10/2021;08:49;2012-87761;165.099;-27.635
14/10/2021;13:44;2012-87761;165.033;-27.691
14/10/2021;14:35;2012-87761;165.038;-27.688
14/10/2021;20:07;2012-87761;164.993;-27.823
14/10/2021;21:35;2012-87761;164.901;-27.838
15/10/2021;02:10;2012-87761;164.863;-28.114
15/10/2021;03:04;2012-87761;164.854;-28.137
15/10/2021;03:53;2012-87761;164.826;-28.158
15/10/2021;08:07;2012-87761;164.755;-28.464
15/10/2021;09:54;2012-87761;164.724;-28.536
15/10/2021;09:54;2012-87761;164.723;-28.538
15/10/2021;15:57;2012-87761;164.639;-28.721
15/10/2021;21:06;2012-87761;164.595;-28.957
15/10/2021;21:12;2012-87761;164.6;-28.954
16/10/2021;02:01;2012-87761;164.538;-29.168
16/10/2021;02:51;2012-87761;164.53;-29.188
16/10/2021;03:38;2012-87761;164.491;-29.225
16/10/2021;07:11;2012-87761;164.36;-29.424
16/10/2021;07:46;2012-87761;164.411;-29.414
16/10/2021;15:00;2012-87761;164.414;-29.386
16/10/2021;21:19;2012-87761;164.302;-29.505
17/10/2021;01:46;2012-87761;164.253;-29.579
17/10/2021;07:22;2012-87761;163.936;-29.696
17/10/2021;09:06;2012-87761;163.862;-29.762
17/10/2021;09:18;2012-87761;163.878;-29.748
17/10/2021;09:50;2012-87761;163.915;-29.7
17/10/2021;13:10;2012-87761;163.894;-29.688
17/10/2021;15:37;2012-87761;163.891;-29.697
17/10/2021;20:17;2012-87761;163.765;-29.868
17/10/2021;20:31;2012-87761;163.765;-29.868
18/10/2021;01:39;2012-87761;163.695;-29.909
18/10/2021;08:37;2012-87761;163.368;-30.125
18/10/2021;09:37;2012-87761;163.337;-30.178
18/10/2021;14:41;2012-87761;163.203;-30.303
18/10/2021;15:24;2012-87761;163.184;-30.322
18/10/2021;16:02;2012-87761;163.191;-30.314
18/10/2021;19:54;2012-87761;163.098;-30.34
19/10/2021;03:12;2012-87761;162.939;-30.471
19/10/2021;07:41;2012-87761;162.663;-30.502
19/10/2021;08:11;2012-87761;162.616;-30.486
19/10/2021;14:20;2012-87761;162.379;-30.593
19/10/2021;15:13;2012-87761;162.339;-30.597
19/10/2021;15:39;2012-87761;162.451;-30.548
19/10/2021;19:25;2012-87761;162.327;-30.578
19/10/2021;20:46;2012-87761;162.316;-30.657
19/10/2021;21:08;2012-87761;162.385;-30.75
20/10/2021;02:53;2012-87761;162.148;-30.9
20/10/2021;07:56;2012-87761;162.224;-30.942
20/10/2021;14:14;2012-87761;161.981;-31.498
20/10/2021;21:15;2012-87761;162.011;-31.778
21/10/2021;14:54;2012-87761;161.592;-32.377
21/10/2021;20:19;2012-87761;161.407;-32.573
22/10/2021;02:34;2012-87761;161.403;-32.113
22/10/2021;08:43;2012-87761;161.286;-32.146
22/10/2021;08:55;2012-87761;161.284;-32.146
22/10/2021;15:38;2012-87761;161.117;-32.162
22/10/2021;19:57;2012-87761;161.209;-32.109
22/10/2021;20:31;2012-87761;161.037;-32.071
22/10/2021;21:56;2012-87761;160.895;-32.087
22/10/2021;22:04;2012-87761;160.884;-32.086
23/10/2021;03:13;2012-87761;160.588;-32.072
23/10/2021;04:02;2012-87761;160.713;-32.207
23/10/2021;07:46;2012-87761;160.545;-32.331
23/10/2021;08:23;2012-87761;160.536;-32.3
23/10/2021;13:42;2012-87761;160.496;-32.404
23/10/2021;14:30;2012-87761;160.471;-32.414
23/10/2021;15:25;2012-87761;160.5;-32.422
23/10/2021;21:50;2012-87761;160.473;-32.596
24/10/2021;02:08;2012-87761;160.451;-32.669
24/10/2021;07:22;2012-87761;160.52;-32.891
24/10/2021;08:00;2012-87761;160.448;-32.936
24/10/2021;09:34;2012-87761;160.449;-33.04
24/10/2021;13:37;2012-87761;160.451;-33.208
24/10/2021;19:13;2012-87761;160.447;-33.249
24/10/2021;20:54;2012-87761;160.526;-33.278
24/10/2021;21:31;2012-87761;160.543;-33.287
24/10/2021;21:31;2012-87761;160.384;-33.392
25/10/2021;02:02;2012-87761;160.429;-33.487
25/10/2021;03:36;2012-87761;160.419;-33.525
25/10/2021;09:15;2012-87761;160.722;-33.481
25/10/2021;09:51;2012-87761;160.742;-33.515
25/10/2021;09:53;2012-87761;160.743;-33.518
25/10/2021;13:09;2012-87761;160.78;-33.61
25/10/2021;14:11;2012-87761;160.749;-33.545
25/10/2021;15:57;2012-87761;160.766;-33.565
25/10/2021;21:05;2012-87761;160.804;-33.607
25/10/2021;21:22;2012-87761;160.779;-33.584
26/10/2021;01:50;2012-87761;160.817;-33.62
26/10/2021;03:30;2012-87761;160.633;-33.706
26/10/2021;08:54;2012-87761;160.517;-33.847
26/10/2021;09:29;2012-87761;160.577;-33.741
26/10/2021;09:40;2012-87761;160.578;-33.741
26/10/2021;13:09;2012-87761;160.529;-33.744
26/10/2021;15:42;2012-87761;160.496;-33.744
26/10/2021;19:29;2012-87761;160.464;-33.746
26/10/2021;20:03;2012-87761;160.515;-33.752
26/10/2021;21:08;2012-87761;160.547;-33.757
27/10/2021;03:22;2012-87761;160.649;-33.75
27/10/2021;08:25;2012-87761;160.582;-33.783
27/10/2021;10:04;2012-87761;160.596;-33.781
27/10/2021;14:47;2012-87761;160.626;-33.79
27/10/2021;15:28;2012-87761;160.575;-33.827
27/10/2021;20:54;2012-87761;160.557;-33.857
28/10/2021;03:53;2012-87761;160.432;-33.994
28/10/2021;08:00;2012-87761;160.31;-33.875
28/10/2021;09:19;2012-87761;160.29;-33.885
28/10/2021;14:35;2012-87761;160.21;-33.938
28/10/2021;15:18;2012-87761;160.224;-33.961
28/10/2021;19:21;2012-87761;160.206;-34.037
29/10/2021;03:01;2012-87761;160.243;-34.048
