step_mn;Tick;Date;HourDate;objects;PopSize;SexRatio;meanFemaleDispersal;meanMaleDispersal;maxFemaleDispersal;maxMaleDispersal;dispersedRodents;nbBirth;nbDeath;Tick;En. gerbils;En. owls;En. shrubs; En. grass; En. crop; En. trees; En. burrows;;NumRun
3;39.0;05/01/2021;05 janv. 2021 - 15:57:46;114294;0;0.0;0.0;0.0;0.0;0.0;0;0;0;39.0;;
3;40.0;05/01/2021;05 janv. 2021 - 18:57:46;114294;0;0.0;0.0;0.0;0.0;0.0;0;0;0;40.0;;
3;41.0;05/01/2021;05 janv. 2021 - 21:57:46;114294;0;0.0;0.0;0.0;0.0;0.0;0;0;0;41.0;;
3;42.0;06/01/2021;06 janv. 2021 - 00:57:46;114294;0;0.0;0.0;0.0;0.0;0.0;0;0;0;42.0;;
3;43.0;06/01/2021;06 janv. 2021 - 03:57:46;114294;0;0.0;0.0;0.0;0.0;0.0;0;0;0;43.0;;
3;44.0;06/01/2021;06 janv. 2021 - 06:57:46;114294;0;0.0;0.0;0.0;0.0;0.0;0;0;0;44.0;;
3;45.0;06/01/2021;06 janv. 2021 - 09:57:46;114294;0;0.0;0.0;0.0;0.0;0.0;0;0;0;45.0;;
3;46.0;06/01/2021;06 janv. 2021 - 12:57:46;114294;0;0.0;0.0;0.0;0.0;0.0;0;0;0;46.0;;
3;47.0;06/01/2021;06 janv. 2021 - 15:57:46;114294;0;0.0;0.0;0.0;0.0;0.0;0;0;0;47.0;;
3;48.0;06/01/2021;06 janv. 2021 - 18:57:46;114294;0;0.0;0.0;0.0;0.0;0.0;0;0;0;48.0;;
3;49.0;06/01/2021;06 janv. 2021 - 21:57:46;114294;0;0.0;0.0;0.0;0.0;0.0;0;0;0;49.0;;
3;50.0;07/01/2021;07 janv. 2021 - 00:57:46;114294;0;0.0;0.0;0.0;0.0;0.0;0;0;0;50.0;;
3;51.0;07/01/2021;07 janv. 2021 - 03:57:46;114294;0;0.0;0.0;0.0;0.0;0.0;0;0;0;51.0;;
3;52.0;07/01/2021;07 janv. 2021 - 06:57:46;114294;0;0.0;0.0;0.0;0.0;0.0;0;0;0;52.0;;
3;53.0;07/01/2021;07 janv. 2021 - 09:57:46;114294;0;0.0;0.0;0.0;0.0;0.0;0;0;0;53.0;;
3;54.0;07/01/2021;07 janv. 2021 - 12:57:46;114294;0;0.0;0.0;0.0;0.0;0.0;0;0;0;54.0;;
3;55.0;07/01/2021;07 janv. 2021 - 15:57:46;114294;0;0.0;0.0;0.0;0.0;0.0;0;0;0;55.0;;
3;56.0;07/01/2021;07 janv. 2021 - 18:57:46;114294;0;0.0;0.0;0.0;0.0;0.0;0;0;0;56.0;;
3;57.0;07/01/2021;07 janv. 2021 - 21:57:46;114294;0;0.0;0.0;0.0;0.0;0.0;0;0;0;57.0;;
3;58.0;08/01/2021;08 janv. 2021 - 00:57:46;114294;0;0.0;0.0;0.0;0.0;0.0;0;0;0;58.0;;
3;59.0;08/01/2021;08 janv. 2021 - 03:57:46;114294;0;0.0;0.0;0.0;0.0;0.0;0;0;0;59.0;;
3;60.0;08/01/2021;08 janv. 2021 - 06:57:46;114294;0;0.0;0.0;0.0;0.0;0.0;0;0;0;60.0;;
3;61.0;08/01/2021;08 janv. 2021 - 09:57:46;114294;0;0.0;0.0;0.0;0.0;0.0;0;0;0;61.0;;
